cells	labels
HNSCC17_P3_C10_S226_comb	malignant
HNSCC_17_P9_A12_S12_comb	T cell
HNSCC17_P2_H02_S86_comb	malignant
HNSCC18_P7_B02_S110_comb	Endothelial
HNSCC18_P7_E01_S145_comb	Fibroblast
HNSCC_17_P9_H07_S91_comb	T cell
HNSCC_17_P9_C08_S32_comb	T cell
HNSCC_17_P9_E01_S49_comb	T cell
HNSCC18_P2_A12_S108_comb	malignant
HNSCC18_P7_B09_S117_comb	Mast
HNSCC17_P2_E12_S60_comb	malignant
HNSCC_17_P10_H05_S281_comb	T cell
HNSCC18_P3_E04_S340_comb	malignant
HNSCC16_P9_E08_S248_comb	Mast
HNSCC18_P15_F11_S71_comb	T cell
HNSCC17_P3_G12_S276_comb	malignant
HNSCC_17_P10_B07_S211_comb	T cell
HNSCC18_P3_B08_S308_comb	Fibroblast
HNSCC16_P2_E07_S55_comb	Endothelial
HNSCC16_P9_F08_S260_comb	T cell
HNSCC18_P2_A07_S103_comb	malignant
HNSCC17_P3_H03_S279_comb	malignant
HNSCC_17_P9_F09_S69_comb	T cell
HNSCC16_P9_E12_S252_comb	T cell
HNSCC17_P3_H05_S281_comb	malignant
HNSCC16_P2_D06_S42_comb	Fibroblast
HNSCC17_P2_D12_S48_comb	malignant
HNSCC16_P9_B07_S211_comb	T cell
HNSCC_17_P9_A09_S9_comb	T cell
HNSCC17_P2_F07_S67_comb	malignant
HNSCC18_P16_C07_S223_comb	T cell
HNSCC16_P9_G04_S268_comb	T cell
HNSCC_17_P10_A11_S203_comb	T cell
HNSCC17_P2_G01_S73_comb	malignant
HNSCC18_P3_H10_S382_comb	Fibroblast
HNSCC_17_P10_H10_S286_comb	T cell
HNSCC16_P2_F06_S66_comb	Endothelial
HNSCC17_P7_B06_S114_comb	Fibroblast
HNSCC_17_P9_A10_S10_comb	T cell
HNSCC17_P2_B11_S23_comb	malignant
HNSCC18_P13_C06_S318_comb	T cell
HNSCC17_P13_E12_S348_comb	T cell
HNSCC18_P2_F12_S168_comb	Mast
HNSCC_17_P10_F07_S259_comb	T cell
HNSCC17_P7_D10_S142_comb	Fibroblast
HNSCC18_P15_F06_S66_comb	T cell
HNSCC16_P2_E11_S59_comb	malignant
HNSCC16_P9_A12_S204_comb	T cell
HNSCC_17_P9_G02_S74_comb	T cell
HNSCC18_P15_G09_S81_comb	T cell
HNSCC18_P7_B12_S120_comb	Endothelial
HNSCC_17_P9_H09_S93_comb	T cell
HNSCC18_P15_E12_S60_comb	T cell
HNSCC17_P2_B08_S20_comb	malignant
HNSCC_17_P10_B03_S207_comb	T cell
HNSCC18_P2_F11_S167_comb	malignant
HNSCC17_P2_A03_S3_comb	malignant
HNSCC17_P2_H06_S90_comb	malignant
HNSCC18_P16_F09_S261_comb	T cell
HNSCC16_P2_H04_S88_comb	Endothelial
HNSCC18_P7_E07_S151_comb	malignant
HNSCC16_P9_A01_S193_comb	T cell
HNSCC_17_P9_B09_S21_comb	T cell
HNSCC16_P9_D06_S234_comb	T cell
HNSCC18_P7_H02_S182_comb	Fibroblast
HNSCC16_P9_G05_S269_comb	T cell
HNSCC17_P3_H04_S280_comb	malignant
HNSCC_17_P10_G11_S275_comb	T cell
HNSCC_17_P10_D06_S234_comb	T cell
HNSCC17_P7_E03_S147_comb	Endothelial
HNSCC18_P15_C02_S26_comb	T cell
HNSCC16_P2_F03_S63_comb	Endothelial
HNSCC_17_P9_F02_S62_comb	T cell
HNSCC16_P2_D07_S43_comb	Endothelial
HNSCC17_P3_F10_S262_comb	malignant
HNSCC_17_P10_F10_S262_comb	T cell
HNSCC18_P2_B07_S115_comb	malignant
HNSCC_17_P9_C04_S28_comb	T cell
HNSCC17_P1_HNSCC17_P1_F01	malignant
HNSCC17_P1_HNSCC17_P1_H09	malignant
HNSCC17_P1_HNSCC17_P1_A11	malignant
HNSCC17_P1_HNSCC17_P1_E12	malignant
HNSCC17_P1_HNSCC17_P1_G07	malignant
HNSCC17_P1_HNSCC17_P1_C11	malignant
HNSCC17_P1_HNSCC17_P1_H02	malignant
HNSCC17_P1_HNSCC17_P1_D05	malignant
HNSCC17_P1_HNSCC17_P1_B05	malignant
HNSCC17_P1_HNSCC17_P1_B04	malignant
HNSCC17_P1_HNSCC17_P1_H03	malignant
HNSCC17_P1_HNSCC17_P1_A10	malignant
HNSCC17_P1_HNSCC17_P1_D03	Mast
HNSCC17_P1_HNSCC17_P1_D11	malignant
HNSCC17_P1_HNSCC17_P1_E06	malignant
HNSCC17_P1_HNSCC17_P1_C04	malignant
HNSCC17_P1_HNSCC17_P1_D09	malignant
HNSCC17_P1_HNSCC17_P1_C06	malignant
HNSCC17_P1_HNSCC17_P1_C01	malignant
HNSCC17_P1_HNSCC17_P1_D01	malignant
HNSCC17_P1_HNSCC17_P1_A07	malignant
HNSCC17_P1_HNSCC17_P1_H07	malignant
HNSCC17_P1_HNSCC17_P1_C08	malignant
HNSCC17_P1_HNSCC17_P1_A09	malignant
HNSCC17_P1_HNSCC17_P1_A03	malignant
HNSCC17_P1_HNSCC17_P1_D06	malignant
HNSCC17_P1_HNSCC17_P1_G06	malignant
HNSCC17_P1_HNSCC17_P1_D07	malignant
HNSCC17_P1_HNSCC17_P1_C12	malignant
HNSCC17_P1_HNSCC17_P1_F12	malignant
HNSCC17_P1_HNSCC17_P1_A08	malignant
HNSCC17_P1_HNSCC17_P1_B10	malignant
HNSCC17_P1_HNSCC17_P1_F03	malignant
HNSCC17_P1_HNSCC17_P1_H11	malignant
HNSCC17_P1_HNSCC17_P1_G03	malignant
HNSCC17_P1_HNSCC17_P1_C03	malignant
HNSCC17_P1_HNSCC17_P1_E07	malignant
HNSCC17_P1_HNSCC17_P1_E01	malignant
HNSCC17_P1_HNSCC17_P1_C02	malignant
HNSCC17_P1_HNSCC17_P1_E09	malignant
HNSCC17_P1_HNSCC17_P1_H10	malignant
HNSCC17_P1_HNSCC17_P1_C09	malignant
HNSCC17_P1_HNSCC17_P1_B07	malignant
HNSCC17_P1_HNSCC17_P1_C10	malignant
HNSCC17_P1_HNSCC17_P1_H05	malignant
HNSCC17_P1_HNSCC17_P1_E05	malignant
HNSCC17_P1_HNSCC17_P1_E02	malignant
HNSCC17_P1_HNSCC17_P1_D08	malignant
HNSCC17_P1_HNSCC17_P1_B03	malignant
HNSCC17_P1_HNSCC17_P1_D04	malignant
HNSCC17_P1_HNSCC17_P1_F07	malignant
HNSCC17_P1_HNSCC17_P1_D10	malignant
HNSCC17_P1_HNSCC17_P1_E04	malignant
HNSCC17_P1_HNSCC17_P1_G02	B cell
HNSCC17_P1_HNSCC17_P1_A05	malignant
HNSCC17_P1_HNSCC17_P1_C07	malignant
HNSCC17_P1_HNSCC17_P1_F06	malignant
HNSCC17_P1_HNSCC17_P1_F02	malignant
HNSCC17_P1_HNSCC17_P1_D02	malignant
HNSCC17_P1_HNSCC17_P1_G05	malignant
HNSCC17_P1_HNSCC17_P1_E10	malignant
HNSCC17_P1_HNSCC17_P1_H01	malignant
HNSCC17_P1_HNSCC17_P1_G12	malignant
HNSCC17_P1_HNSCC17_P1_H08	malignant
HNSCC17_P1_HNSCC17_P1_H12	malignant
HNSCC17_P1_HNSCC17_P1_G09	malignant
HNSCC17_P1_HNSCC17_P1_A06	malignant
HNSCC17_P1_HNSCC17_P1_E08	malignant
HNSCC17_P1_HNSCC17_P1_G01	malignant
HNSCC17_P1_HNSCC17_P1_B12	malignant
HNSCC17_P1_HNSCC17_P1_E11	malignant
HNSCC17_P1_HNSCC17_P1_A04	malignant
HNSCC17_P1_HNSCC17_P1_F09	malignant
HNSCC17_P1_HNSCC17_P1_A12	malignant
HNSCC17_P1_HNSCC17_P1_F10	malignant
HNSCC17_P1_HNSCC17_P1_A02	malignant
HNSCC17_P1_HNSCC17_P1_B08	malignant
HNSCC17_P1_HNSCC17_P1_G04	malignant
HNSCC17_P1_HNSCC17_P1_G11	malignant
HNSCC17_P1_HNSCC17_P1_B01	malignant
HNSCC17_P1_HNSCC17_P1_F11	malignant
HNSCC17_P1_HNSCC17_P1_B02	malignant
HNSCC17_P1_HNSCC17_P1_D12	malignant
HNSCC17_P1_HNSCC17_P1_H06	malignant
HNSCC17_P8_HNSCC17_P8_E08	T cell
HNSCC17_P8_HNSCC17_P8_B11	T cell
HNSCC17_P8_HNSCC17_P8_E01	T cell
HNSCC17_P8_HNSCC17_P8_E09	T cell
HNSCC17_P8_HNSCC17_P8_B12	T cell
HNSCC17_P8_HNSCC17_P8_D11	T cell
HNSCC17_P8_HNSCC17_P8_E11	T cell
HNSCC17_P8_HNSCC17_P8_C08	T cell
HNSCC17_P8_HNSCC17_P8_F12	T cell
HNSCC17_P8_HNSCC17_P8_D01	T cell
HNSCC17_P8_HNSCC17_P8_C12	T cell
HNSCC17_P8_HNSCC17_P8_A12	T cell
HNSCC17_P8_HNSCC17_P8_D06	T cell
HNSCC17_P8_HNSCC17_P8_C03	T cell
HNSCC17_P8_HNSCC17_P8_A09	T cell
HNSCC17_P8_HNSCC17_P8_B05	T cell
HNSCC17_P8_HNSCC17_P8_C01	T cell
HNSCC17_P8_HNSCC17_P8_C09	T cell
HNSCC17_P8_HNSCC17_P8_A02	T cell
HNSCC17_P8_HNSCC17_P8_D12	T cell
HNSCC17_P8_HNSCC17_P8_B08	T cell
HNSCC17_P8_HNSCC17_P8_E12	T cell
HNSCC17_P8_HNSCC17_P8_F08	T cell
HNSCC17_P8_HNSCC17_P8_B01	T cell
HNSCC17_P8_HNSCC17_P8_C02	T cell
HNSCC17_P8_HNSCC17_P8_E07	T cell
HNSCC17_P8_HNSCC17_P8_E04	T cell
HNSCC17_P8_HNSCC17_P8_D09	T cell
HNSCC17_P8_HNSCC17_P8_D03	T cell
HNSCC17_P8_HNSCC17_P8_C07	T cell
HNSCC17_P8_HNSCC17_P8_A05	T cell
HNSCC17_P8_HNSCC17_P8_C06	T cell
HNSCC17_P8_HNSCC17_P8_A11	T cell
HNSCC17_P8_HNSCC17_P8_D04	T cell
HNSCC17_P8_HNSCC17_P8_E05	T cell
HNSCC17_P8_HNSCC17_P8_A07	T cell
HNSCC17_P8_HNSCC17_P8_A04	T cell
HNSCC17_P8_HNSCC17_P8_C04	T cell
HNSCC17_P8_HNSCC17_P8_E10	T cell
HNSCC17_P8_HNSCC17_P8_C11	T cell
HNSCC17_P8_HNSCC17_P8_A08	T cell
HNSCC17_P8_HNSCC17_P8_B07	T cell
HNSCC17_P8_HNSCC17_P8_F10	T cell
HNSCC17_P8_HNSCC17_P8_A03	T cell
HNSCC17_P8_HNSCC17_P8_D10	T cell
HNSCC17_P8_HNSCC17_P8_B09	T cell
HNSCC17_P8_HNSCC17_P8_D05	T cell
HNSCC17_P8_HNSCC17_P8_C10	T cell
HNSCC17_P8_HNSCC17_P8_D08	T cell
HNSCC17_P8_HNSCC17_P8_D02	T cell
HNSCC17_P8_HNSCC17_P8_F05	T cell
HNSCC17_P8_HNSCC17_P8_F02	T cell
HNSCC17_P8_HNSCC17_P8_F06	T cell
HNSCC18_P14_HNSCC18_P14_H06	T cell
HNSCC18_P14_HNSCC18_P14_B07	T cell
HNSCC18_P14_HNSCC18_P14_E03	T cell
HNSCC18_P14_HNSCC18_P14_C07	T cell
HNSCC18_P14_HNSCC18_P14_G08	T cell
HNSCC18_P14_HNSCC18_P14_D12	T cell
HNSCC18_P14_HNSCC18_P14_F04	T cell
HNSCC18_P14_HNSCC18_P14_G06	T cell
HNSCC18_P14_HNSCC18_P14_E09	T cell
HNSCC18_P14_HNSCC18_P14_H01	T cell
HNSCC18_P14_HNSCC18_P14_C06	T cell
HNSCC18_P14_HNSCC18_P14_A12	T cell
HNSCC18_P14_HNSCC18_P14_E10	T cell
HNSCC18_P14_HNSCC18_P14_A03	T cell
HNSCC18_P14_HNSCC18_P14_E08	T cell
HNSCC18_P14_HNSCC18_P14_D01	T cell
HNSCC18_P14_HNSCC18_P14_A10	T cell
HNSCC18_P14_HNSCC18_P14_G01	T cell
HNSCC18_P14_HNSCC18_P14_A07	T cell
HNSCC18_P14_HNSCC18_P14_H08	T cell
HNSCC18_P14_HNSCC18_P14_D07	T cell
HNSCC18_P14_HNSCC18_P14_B12	T cell
HNSCC18_P14_HNSCC18_P14_E04	T cell
HNSCC18_P14_HNSCC18_P14_H10	T cell
HNSCC18_P14_HNSCC18_P14_C09	T cell
HNSCC18_P14_HNSCC18_P14_G07	T cell
HNSCC18_P14_HNSCC18_P14_F05	T cell
HNSCC18_P14_HNSCC18_P14_B06	T cell
HNSCC18_P14_HNSCC18_P14_C10	T cell
HNSCC18_P14_HNSCC18_P14_D09	T cell
HNSCC18_P14_HNSCC18_P14_F08	T cell
HNSCC18_P14_HNSCC18_P14_A04	T cell
HNSCC18_P14_HNSCC18_P14_G10	T cell
HNSCC18_P14_HNSCC18_P14_H09	T cell
HNSCC18_P14_HNSCC18_P14_A02	T cell
HNSCC18_P14_HNSCC18_P14_B02	T cell
HNSCC18_P14_HNSCC18_P14_B04	T cell
HNSCC18_P14_HNSCC18_P14_G12	T cell
HNSCC18_P14_HNSCC18_P14_C12	T cell
HNSCC18_P14_HNSCC18_P14_C08	T cell
HNSCC18_P14_HNSCC18_P14_B10	T cell
HNSCC18_P14_HNSCC18_P14_E07	T cell
HNSCC18_P14_HNSCC18_P14_B08	T cell
HNSCC18_P14_HNSCC18_P14_A11	T cell
HNSCC18_P14_HNSCC18_P14_F12	T cell
HNSCC18_P14_HNSCC18_P14_H05	T cell
HNSCC18_P14_HNSCC18_P14_E12	T cell
HNSCC18_P14_HNSCC18_P14_B05	T cell
HNSCC18_P14_HNSCC18_P14_D10	T cell
HNSCC18_P14_HNSCC18_P14_H04	T cell
HNSCC18_P14_HNSCC18_P14_D04	T cell
HNSCC18_P14_HNSCC18_P14_E01	T cell
HNSCC18_P14_HNSCC18_P14_B09	T cell
HNSCC18_P14_HNSCC18_P14_D06	T cell
HNSCC18_P14_HNSCC18_P14_F10	T cell
HNSCC18_P14_HNSCC18_P14_H02	T cell
HNSCC18_P14_HNSCC18_P14_A05	T cell
HNSCC18_P14_HNSCC18_P14_D02	T cell
HNSCC18_P14_HNSCC18_P14_E05	T cell
HNSCC18_P14_HNSCC18_P14_E06	T cell
HNSCC18_P14_HNSCC18_P14_C04	T cell
HNSCC18_P14_HNSCC18_P14_A06	T cell
HNSCC18_P14_HNSCC18_P14_C11	T cell
HNSCC18_P14_HNSCC18_P14_F11	T cell
HNSCC18_P14_HNSCC18_P14_B01	T cell
HNSCC18_P14_HNSCC18_P14_G04	T cell
HNSCC18_P14_HNSCC18_P14_G03	T cell
HNSCC18_P14_HNSCC18_P14_A08	T cell
HNSCC18_P1_P9_HNSCC18_P1_P9_E01	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_A03	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_D06	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_F05	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_A05	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_H08	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_F07	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_B10	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_B03	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_D08	Fibroblast
HNSCC18_P1_P9_HNSCC18_P1_P9_C11	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_H09	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_A07	Mast
HNSCC18_P1_P9_HNSCC18_P1_P9_G01	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_G06	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_B01	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_H07	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_H05	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_C04	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_E11	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_D09	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_B06	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_E09	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_D01	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_C03	Fibroblast
HNSCC18_P1_P9_HNSCC18_P1_P9_A01	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_E08	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_E04	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_G02	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_F04	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_E02	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_G07	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_B07	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_B09	malignant
HNSCC18_P1_P9_HNSCC18_P1_P9_A04	malignant
HNSCC16_P5_HNSCC16_P5_D08	Fibroblast
HNSCC16_P5_HNSCC16_P5_H07	malignant
HNSCC16_P5_HNSCC16_P5_F06	Fibroblast
HNSCC16_P5_HNSCC16_P5_D07	Mast
HNSCC16_P5_HNSCC16_P5_F05	T cell
HNSCC16_P5_HNSCC16_P5_C09	malignant
HNSCC16_P5_HNSCC16_P5_C07	Fibroblast
HNSCC16_P5_HNSCC16_P5_F03	Fibroblast
HNSCC16_P5_HNSCC16_P5_A09	Fibroblast
HNSCC16_P5_HNSCC16_P5_A02	Fibroblast
HNSCC16_P5_HNSCC16_P5_F02	Fibroblast
HNSCC16_P5_HNSCC16_P5_D06	Fibroblast
HNSCC16_P5_HNSCC16_P5_C01	Dendritic
HNSCC16_P5_HNSCC16_P5_H05	malignant
HNSCC16_P5_HNSCC16_P5_D03	Fibroblast
HNSCC16_P5_HNSCC16_P5_B04	malignant
HNSCC16_P5_HNSCC16_P5_F04	malignant
HNSCC16_P5_HNSCC16_P5_H09	malignant
HNSCC16_P5_HNSCC16_P5_H03	malignant
HNSCC16_P5_HNSCC16_P5_E08	Fibroblast
HNSCC16_P5_HNSCC16_P5_D05	Fibroblast
HNSCC16_P5_HNSCC16_P5_C08	Fibroblast
HNSCC16_P5_HNSCC16_P5_B05	Fibroblast
HNSCC16_P5_HNSCC16_P5_H12	malignant
HNSCC16_P5_HNSCC16_P5_F09	Mast
HNSCC16_P5_HNSCC16_P5_C12	malignant
HNSCC16_P5_HNSCC16_P5_D09	Dendritic
HNSCC16_P5_HNSCC16_P5_B06	malignant
HNSCC16_P5_HNSCC16_P5_A07	Macrophage
HNSCC16_P5_HNSCC16_P5_F11	malignant
HNSCC16_P5_HNSCC16_P5_A04	malignant
HNSCC16_P5_HNSCC16_P5_A10	Fibroblast
HNSCC16_P5_HNSCC16_P5_F08	Fibroblast
HNSCC16_P5_HNSCC16_P5_E10	Fibroblast
HNSCC16_P5_HNSCC16_P5_A08	malignant
HNSCC16_P5_HNSCC16_P5_E11	Fibroblast
HNSCC16_P5_HNSCC16_P5_B08	Mast
HNSCC16_P5_HNSCC16_P5_H01	malignant
HNSCC16_P5_HNSCC16_P5_D04	Fibroblast
HNSCC16_P5_HNSCC16_P5_E01	Mast
HNSCC16_P5_HNSCC16_P5_B12	Fibroblast
HNSCC16_P5_HNSCC16_P5_F01	Fibroblast
HNSCC16_P5_HNSCC16_P5_H06	Fibroblast
HNSCC16_P5_HNSCC16_P5_C10	Fibroblast
HNSCC16_P5_HNSCC16_P5_A01	malignant
HNSCC16_P5_HNSCC16_P5_C11	Mast
HNSCC16_P5_HNSCC16_P5_A05	Fibroblast
HNSCC16_P5_HNSCC16_P5_G10	Fibroblast
HNSCC16_P5_HNSCC16_P5_B10	Fibroblast
HNSCC16_P5_HNSCC16_P5_G06	T cell
HNSCC16_P5_HNSCC16_P5_E05	Dendritic
HNSCC16_P5_HNSCC16_P5_B02	Fibroblast
HNSCC16_P5_HNSCC16_P5_E02	Fibroblast
HNSCC16_P5_HNSCC16_P5_D01	malignant
HNSCC16_P5_HNSCC16_P5_B11	malignant
HNSCC16_P5_HNSCC16_P5_A06	Fibroblast
HNSCC16_P5_HNSCC16_P5_B03	T cell
HNSCC16_P14_HNSCC16_P14_C10	T cell
HNSCC16_P14_HNSCC16_P14_E03	T cell
HNSCC16_P14_HNSCC16_P14_F03	T cell
HNSCC16_P14_HNSCC16_P14_B09	T cell
HNSCC16_P14_HNSCC16_P14_C11	T cell
HNSCC16_P14_HNSCC16_P14_F02	T cell
HNSCC16_P14_HNSCC16_P14_F08	T cell
HNSCC16_P14_HNSCC16_P14_C08	T cell
HNSCC16_P14_HNSCC16_P14_H10	T cell
HNSCC16_P14_HNSCC16_P14_C05	T cell
HNSCC16_P14_HNSCC16_P14_B08	T cell
HNSCC16_P14_HNSCC16_P14_D12	T cell
HNSCC16_P14_HNSCC16_P14_A05	T cell
HNSCC16_P14_HNSCC16_P14_E09	T cell
HNSCC16_P14_HNSCC16_P14_E07	T cell
HNSCC16_P14_HNSCC16_P14_C03	T cell
HNSCC16_P14_HNSCC16_P14_F07	T cell
HNSCC16_P14_HNSCC16_P14_E01	T cell
HNSCC16_P14_HNSCC16_P14_C12	T cell
HNSCC16_P14_HNSCC16_P14_C06	T cell
HNSCC16_P14_HNSCC16_P14_F11	T cell
HNSCC16_P14_HNSCC16_P14_G07	T cell
HNSCC16_P14_HNSCC16_P14_G06	T cell
HNSCC16_P14_HNSCC16_P14_C04	T cell
HNSCC16_P14_HNSCC16_P14_A08	T cell
HNSCC16_P14_HNSCC16_P14_E04	T cell
HNSCC16_P14_HNSCC16_P14_G12	Macrophage
HNSCC16_P14_HNSCC16_P14_F09	T cell
HNSCC16_P14_HNSCC16_P14_B06	T cell
HNSCC16_P14_HNSCC16_P14_D08	T cell
HNSCC16_P14_HNSCC16_P14_G03	T cell
HNSCC16_P14_HNSCC16_P14_A06	T cell
HNSCC16_P14_HNSCC16_P14_C01	T cell
HNSCC16_P14_HNSCC16_P14_B10	T cell
HNSCC16_P14_HNSCC16_P14_E12	T cell
HNSCC16_P14_HNSCC16_P14_A03	T cell
HNSCC16_P14_HNSCC16_P14_A01	T cell
HNSCC16_P14_HNSCC16_P14_B01	T cell
HNSCC16_P14_HNSCC16_P14_A12	T cell
HNSCC16_P14_HNSCC16_P14_C09	T cell
HNSCC16_P14_HNSCC16_P14_D11	T cell
HNSCC16_P14_HNSCC16_P14_C07	T cell
HNSCC16_P14_HNSCC16_P14_G01	T cell
HNSCC16_P14_HNSCC16_P14_G08	T cell
HNSCC16_P14_HNSCC16_P14_G09	T cell
HNSCC16_P14_HNSCC16_P14_B11	T cell
HNSCC16_P14_HNSCC16_P14_B07	T cell
HNSCC16_P14_HNSCC16_P14_E02	T cell
HNSCC16_P14_HNSCC16_P14_C02	T cell
HNSCC16_P14_HNSCC16_P14_F04	T cell
HNSCC16_P14_HNSCC16_P14_E06	T cell
HNSCC16_P14_HNSCC16_P14_A10	T cell
HNSCC16_P14_HNSCC16_P14_B05	T cell
HNSCC16_P14_HNSCC16_P14_A07	T cell
HNSCC16_P14_HNSCC16_P14_E10	T cell
HNSCC16_P14_HNSCC16_P14_H01	T cell
HNSCC16_P14_HNSCC16_P14_B12	T cell
HNSCC16_P14_HNSCC16_P14_D09	T cell
HNSCC16_P14_HNSCC16_P14_G02	T cell
HNSCC16_P14_HNSCC16_P14_G05	Macrophage
HNSCC16_P14_HNSCC16_P14_F06	T cell
HNSCC16_P14_HNSCC16_P14_B04	T cell
HNSCC16_P14_HNSCC16_P14_B03	T cell
HNSCC16_P14_HNSCC16_P14_E05	T cell
HNSCC16_P14_HNSCC16_P14_G10	T cell
HNSCC16_P14_HNSCC16_P14_E08	T cell
HNSCC16_P14_HNSCC16_P14_A09	T cell
HNSCC16_P14_HNSCC16_P14_A11	T cell
HNSCC16_P14_HNSCC16_P14_A04	T cell
HNSCC16_P14_HNSCC16_P14_A02	T cell
HNSCC16_P14_HNSCC16_P14_F05	T cell
HNSCC16_P14_HNSCC16_P14_H03	T cell
HNSCC16_P14_HNSCC16_P14_G11	T cell
HNSCC16_P14_HNSCC16_P14_F01	T cell
HNSCC16_P4_HNSCC16_P4_G10	Fibroblast
HNSCC16_P4_HNSCC16_P4_F09	malignant
HNSCC16_P4_HNSCC16_P4_F11	Fibroblast
HNSCC16_P4_HNSCC16_P4_G06	Fibroblast
HNSCC16_P4_HNSCC16_P4_A08	Fibroblast
HNSCC16_P4_HNSCC16_P4_B07	Fibroblast
HNSCC16_P4_HNSCC16_P4_B10	malignant
HNSCC16_P4_HNSCC16_P4_F01	malignant
HNSCC16_P4_HNSCC16_P4_G05	Fibroblast
HNSCC16_P4_HNSCC16_P4_G04	Mast
HNSCC16_P4_HNSCC16_P4_G11	Dendritic
HNSCC16_P4_HNSCC16_P4_B09	Mast
HNSCC16_P4_HNSCC16_P4_D05	Mast
HNSCC16_P4_HNSCC16_P4_B01	Fibroblast
HNSCC16_P4_HNSCC16_P4_A07	Fibroblast
HNSCC16_P4_HNSCC16_P4_E09	Fibroblast
HNSCC16_P4_HNSCC16_P4_C03	Fibroblast
HNSCC16_P4_HNSCC16_P4_C10	Fibroblast
HNSCC16_P4_HNSCC16_P4_C12	malignant
HNSCC16_P4_HNSCC16_P4_C01	malignant
HNSCC16_P4_HNSCC16_P4_B08	Fibroblast
HNSCC16_P4_HNSCC16_P4_E12	Fibroblast
HNSCC16_P4_HNSCC16_P4_C05	Fibroblast
HNSCC16_P4_HNSCC16_P4_F10	Fibroblast
HNSCC16_P4_HNSCC16_P4_D12	malignant
HNSCC16_P4_HNSCC16_P4_G03	malignant
HNSCC16_P4_HNSCC16_P4_E07	Fibroblast
HNSCC16_P4_HNSCC16_P4_F03	Fibroblast
HNSCC16_P4_HNSCC16_P4_H12	malignant
HNSCC16_P4_HNSCC16_P4_G08	Fibroblast
HNSCC16_P4_HNSCC16_P4_D09	Fibroblast
HNSCC16_P4_HNSCC16_P4_B11	myocyte
HNSCC16_P4_HNSCC16_P4_C07	Fibroblast
HNSCC16_P4_HNSCC16_P4_D11	Fibroblast
HNSCC16_P4_HNSCC16_P4_A12	Fibroblast
HNSCC16_P4_HNSCC16_P4_C11	Fibroblast
HNSCC16_P4_HNSCC16_P4_A10	Fibroblast
HNSCC16_P4_HNSCC16_P4_H07	Mast
HNSCC16_P4_HNSCC16_P4_C09	Fibroblast
HNSCC16_P4_HNSCC16_P4_E06	Fibroblast
HNSCC16_P4_HNSCC16_P4_A03	Fibroblast
HNSCC16_P4_HNSCC16_P4_H06	malignant
HNSCC16_P4_HNSCC16_P4_F07	malignant
HNSCC16_P4_HNSCC16_P4_B06	Mast
HNSCC16_P4_HNSCC16_P4_D06	malignant
HNSCC16_P4_HNSCC16_P4_F06	malignant
HNSCC16_P4_HNSCC16_P4_A09	malignant
HNSCC16_P4_HNSCC16_P4_E11	Dendritic
HNSCC16_P4_HNSCC16_P4_G12	malignant
HNSCC16_P4_HNSCC16_P4_E01	Fibroblast
HNSCC16_P4_HNSCC16_P4_F04	malignant
HNSCC16_P4_HNSCC16_P4_C06	Fibroblast
HNSCC16_P4_HNSCC16_P4_A11	malignant
HNSCC16_P4_HNSCC16_P4_H11	Fibroblast
HNSCC16_P4_HNSCC16_P4_C08	Fibroblast
HNSCC16_P4_HNSCC16_P4_H09	Fibroblast
HNSCC16_P4_HNSCC16_P4_G01	Fibroblast
HNSCC16_P7_HNSCC16_P7_B05	Fibroblast
HNSCC16_P7_HNSCC16_P7_C04	Fibroblast
HNSCC16_P7_HNSCC16_P7_A05	Fibroblast
HNSCC16_P7_HNSCC16_P7_H01	malignant
HNSCC16_P7_HNSCC16_P7_G07	Fibroblast
